mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
53077,Nijiyon Animation,Nijiyon Animation,にじよんあにめーしょん,,2023,winter,Winter 2023,6.8,5610,5901,6322,14261,43,12,TV,Finished Airing,False,True,3 min per ep,PG-13 - Teens 13 or older,4-koma manga,Fridays at 21:54 (JST),2023-01-06T00:00:00+00:00,2023-03-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/30KFUzGG_Aw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Sunrise,1,Bushiroad|Kadokawa|Bandai Namco Filmworks|Bandai Namco Music Live,4,,0,Comedy,1,CGDCT|Idols (Female),2,,0,Short anime based on the 4-koma series illustrating the daily lives of the Nijigasaki High School Idol Club’s members.,,https://myanimelist.net/anime/53077/Nijiyon_Animation
53716,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,ひろがるスカイ！プリキュア,,2023,winter,Winter 2023,7.66,4131,1547,6577,12920,176,50,TV,Finished Airing,False,True,24 min per ep,G - All Ages,Original,Sundays at 08:30 (JST),2023-02-05T00:00:00+00:00,2024-01-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/j0DUgBhsg_A?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Toei Animation,1,ABC Animation|ADK Emotions,2,,0,Action,1,Mahou Shoujo,1,,0,A major incident in peaceful Skyland?! The infant princess Ellee-chan has been kidnapped by a monster from the Undergu Empire! A brave girl named Sora follows the princess into a strange hole. It lead...,,https://myanimelist.net/anime/53716/Hirogaru_Sky_Precure
53132,UniteUp!,,UniteUp!,,2023,winter,Winter 2023,7.04,3775,4630,6692,12389,94,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Music,Saturdays at 23:30 (JST),2023-01-07T00:00:00+00:00,2023-04-15T00:00:00+00:00,https://www.youtube-nocookie.com/embed/YW6YRHlBjTg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,CloverWorks,1,Aniplex|Sony Music Entertainment,2,Aniplex of America,1,Slice of Life,1,Idols (Male)|Music,2,,0,"Akira Kiyose, a high schooler who loves to sing, gets recruited by a talent agency called sMiLea Production. Akira learns that the legendary idols ""Anela,"" who shocked the world with their sudden reti...",,https://myanimelist.net/anime/53132/UniteUp
51940,Boku to Roboko,Me & Roboco,僕とロボコ,Me and Roboco|Roboco and I,2023,winter,Winter 2023,6.83,3294,5681,7417,9666,33,28,TV,Finished Airing,False,True,3 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 00:30 (JST),2022-12-05T00:00:00+00:00,2023-06-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Pq0I0JQbGr8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gallop,1,Shueisha,1,,0,Comedy|Sci-Fi,2,Gag Humor|Parody,2,Shounen,1,"Robotic OrderMaids are popping up in every household, and 10-year-old Bondo Taira has found out that his two closest friends—Motsuo and Gachi Gorilla—have OrderMaids too. Motsuo, in particular, owns M...",,https://myanimelist.net/anime/51940/Boku_to_Roboko
49820,Cardfight!! Vanguard: will+Dress Season 2,,カードファイト!! ヴァンガード will+Dress Season2,Cardfight!! Vanguard: Over Dress,2023,winter,Winter 2023,6.72,1694,6371,8922,6066,20,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Saturdays at 08:00 (JST),2023-01-14T00:00:00+00:00,2023-04-01T00:00:00+00:00,https://www.youtube-nocookie.com/embed/fn02G5hl5Z8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Kinema Citrus|Gift-o’-Animation|Studio Jemi,3,Bushiroad,1,,0,Action,1,Strategy Game,1,,0,"Yu-yu, Raika, and Touya were invited to America after their win in the “Deluxe” tournament in Japan, and went on a tour of exhibition matches.  It was one blazing fight after another as their opponent...",,https://myanimelist.net/anime/49820/Cardfight_Vanguard__will_Dress_Season_2
53424,Flaglia: Natsuyasumi no Monogatari,,『FLAGLIA』～なつやすみの物語～,Flaglia,2023,winter,Winter 2023,5.08,334,14253,9662,4908,34,6,TV,Finished Airing,False,True,13 min per ep,PG-13 - Teens 13 or older,Mixed media,Tuesdays at 01:35 (JST),2023-01-17T00:00:00+00:00,2023-01-31T00:00:00+00:00,https://www.youtube-nocookie.com/embed/-yJ6xfQs4Y8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gaina,1,,0,,0,Fantasy,1,,0,,0,"Iko, a third grader, lives with his four older brothers in an old house in Tateyama. Iko's family has no parents, and according to his older brothers, their mother works in Tokyo. Despite being a bit ...",,https://myanimelist.net/anime/53424/Flaglia__Natsuyasumi_no_Monogatari
53231,KJ File 2nd Season,KJ File 2nd Season,KJファイル 第2期,KJ File Second Season,2023,winter,Winter 2023,5.18,200,14085,12607,2090,12,13,TV,Finished Airing,False,True,4 min per ep,PG-13 - Teens 13 or older,Original,Mondays at 02:35 (JST),2023-01-09T00:00:00+00:00,2023-04-03T00:00:00+00:00,,False,True,ILCA|yell,2,TV Tokyo,1,,0,Action|Sci-Fi,2,,0,,0,Sequel to KJ File.,,https://myanimelist.net/anime/53231/KJ_File_2nd_Season
53655,Yomawari Neko,,夜廻り猫,,2023,winter,Winter 2023,,,22285,15808,894,0,15,TV,Finished Airing,False,True,5 min per ep,PG-13 - Teens 13 or older,Web manga,Not scheduled once per week,2023-03-21T00:00:00+00:00,2023-03-27T00:00:00+00:00,,False,True,Shogakukan Music & Digital Entertainment,1,Sotsu|NHK,2,,0,Slice of Life,1,Anthropomorphic,1,,0,The story of a cat who's drawn to the scent of tears and goes to those who are crying in an attempt to comfort or encourage them.  (Source: Baka-Updates),,https://myanimelist.net/anime/53655/Yomawari_Neko
57185,Heart Cocktail Colorful: Haru-hen,,ハートカクテル カラフル 春編,Heart Cocktail Colorful: Spring Chapter,2023,winter,Winter 2023,,,17095,19549,433,0,5,TV,Finished Airing,False,True,5 min per ep,PG-13 - Teens 13 or older,Manga,Not scheduled once per week,2023-03-28T00:00:00+00:00,2023-03-29T00:00:00+00:00,,False,True,,0,NHK,1,,0,Romance,1,,0,Seinen,1,,,https://myanimelist.net/anime/57185/Heart_Cocktail_Colorful__Haru-hen
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,鬼滅の刃 刀鍛冶の里編,,2023,spring,Spring 2023,8.15,686770,514,159,1128942,9806,11,TV,Finished Airing,False,True,28 min per ep,R - 17+ (violence & profanity),Manga,Sundays at 23:15 (JST),2023-04-09T00:00:00+00:00,2023-06-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/a9tq0aS5Zu8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,ufotable,1,Aniplex|Shueisha,2,Aniplex of America,1,Action|Supernatural,2,Historical,1,Shounen,1,"For centuries, the Demon Slayer Corps has sacredly kept the location of Swordsmith Village a secret. As the village of the greatest forgers, it provides Demon Slayers with the finest weapons, which al...",Katanakaji no Sato-hen adapts chapters 98 to 127 of the manga.,https://myanimelist.net/anime/51019/Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen
52034,[Oshi no Ko],[Oshi No Ko],【推しの子】,My Star,2023,spring,Spring 2023,8.53,628579,147,175,1062474,31705,11,TV,Finished Airing,False,True,30 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 23:00 (JST),2023-04-12T00:00:00+00:00,2023-06-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/1yXa8MAmocQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Doga Kobo,1,Delfi Sound|Shueisha|CyberAgent|Kadokawa,4,Sentai Filmworks,1,Award Winning|Drama,2,Reincarnation|Showbiz,2,Seinen,1,"In the entertainment world, celebrities often show exaggerated versions of themselves to the public, concealing their true thoughts and struggles beneath elaborate lies. Fans buy into these fabricatio...",[Oshi no Ko] adapts the first 4 volumes of Aka Akasaka & Mengo Yokoyari's manga series of the same name. It won the award for Anime of the Year in the television series category at the 2024 Tokyo Anim...,https://myanimelist.net/anime/52034/Oshi_no_Ko
46569,Jigokuraku,Hell's Paradise,地獄楽,Paradition|Heavenhell,2023,spring,Spring 2023,8.08,535774,617,204,969773,10327,13,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 23:00 (JST),2023-04-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,https://www.youtube-nocookie.com/embed/fsW0fU1hobQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Twin Engine,1,Crunchyroll,1,Action|Adventure|Supernatural,3,Gore|Historical|Samurai,3,Shounen,1,"Sentenced to death, ninja Gabimaru the Hollow finds himself apathetic. After leading a blood-soaked life, Gabimaru believes he deserves to die. However, every attempt to execute him inexplicably fails...",,https://myanimelist.net/anime/46569/Jigokuraku
52211,Mashle,Mashle: Magic and Muscles,マッシュル-MASHLE-,,2023,spring,Spring 2023,7.61,454221,1720,283,807876,4848,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 00:00 (JST),2023-04-08T00:00:00+00:00,2023-07-01T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Hbz4shbCPCA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,A-1 Pictures,1,Aniplex|Asatsu DK|Shueisha|INSPION Edge,4,Aniplex of America,1,Action|Comedy|Fantasy,3,Gag Humor|Parody|School,3,Shounen,1,"In this magical world, one is easily identified as having magical abilities by a distinctive mark on their face. Those unable to practice magic are swiftly exterminated to maintain the magical integri...",Mashle adapts the first 38 chapters of the original manga.,https://myanimelist.net/anime/52211/Mashle
53393,Tengoku Daimakyou,Heavenly Delusion,天国大魔境,,2023,spring,Spring 2023,8.2,295971,452,392,637499,7872,13,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 22:00 (JST),2023-04-01T00:00:00+00:00,2023-06-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/62_aXZGkG3E?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Production I.G,1,Mainichi Broadcasting System|Kodansha|NBCUniversal Entertainment Japan|Avex Pictures|NetEase,5,,0,Adventure|Mystery|Sci-Fi,3,,0,Seinen,1,"Fifteen years ago, disaster struck human civilization, and now dangerous man-eating monsters roam the ravaged lands, posing an existential threat to the remaining survivors. Amid this turmoil, an isol...","Tengoku Daimakyou was released on Blu-ray in two volumes from August 30, 2023, to September 27, 2023.",https://myanimelist.net/anime/53393/Tengoku_Daimakyou
48549,Dr. Stone: New World,,Dr.STONE NEW WORLD,Dr. Stone 3rd Season,2023,spring,Spring 2023,8.14,298818,520,410,614819,3370,11,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 22:30 (JST),2023-04-06T00:00:00+00:00,2023-06-15T00:00:00+00:00,https://www.youtube-nocookie.com/embed/bITRcLr4xR8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,TMS Entertainment,1,TOHO animation|Shueisha,2,Crunchyroll,1,Adventure|Comedy,2,,0,Shounen,1,"With the ambitious Ryuusui Nanami on board, Senkuu Ishigami and his team are almost ready to sail the seas and reach the other side of the world—where the bizarre green light that petrified humanity o...",Dr. Stone: New World adapts chapters 90-115 of the manga.,https://myanimelist.net/anime/48549/Dr_Stone__New_World
53126,Yamada-kun to Lv999 no Koi wo Suru,My Love Story with Yamada-kun at Lv999,山田くんとLv999の恋をする,Loving Yamada at Lv999,2023,spring,Spring 2023,7.74,295582,1332,456,559616,5292,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Web manga,Sundays at 00:30 (JST),2023-04-02T00:00:00+00:00,2023-06-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/LpZI3j6Axlo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Madhouse,1,Aniplex|Movic|Tokyo MX|BS11|Egg Firm|Kadokawa|COMICSMART,7,Aniplex of America,1,Romance,1,Video Game,1,,0,"After her boyfriend breaks up with her for another girl, college student Akane Kinoshita wrestles with a broken heart and the memories he left behind. Loading up Forest of Savior, the MMO they used to...","Yamada-kun to Lv999 no Koi wo Suru was released on Blu-ray and DVD in seven volumes from June 28, 2023, to December 24, 2023.",https://myanimelist.net/anime/53126/Yamada-kun_to_Lv999_no_Koi_wo_Suru
52578,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,僕の心のヤバイやつ,Bokuyaba,2023,spring,Spring 2023,8.2,234076,437,594,450323,6481,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 01:30 (JST),2023-04-02T00:00:00+00:00,2023-06-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/1x6BnBAOwaY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Shin-Ei Animation,1,Dentsu|TV Asahi|Movic|Magic Capsule|Avex Pictures|Akita Shoten|BS Asahi|TV Asahi Music,8,Sentai Filmworks,1,Comedy|Romance,2,School,1,Shounen,1,"Kyoutarou Ichikawa may look like a shy and reserved middle school student, but deep within his heart is a bloodthirsty killer. His ultimate desire is to see his classmate Anna Yamada's beautiful face ...",,https://myanimelist.net/anime/52578/Boku_no_Kokoro_no_Yabai_Yatsu
52830,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too",異世界でチート能力を手にした俺は、現実世界をも無双する ～レベルアップは人生を変えた～,Iseleve,2023,spring,Spring 2023,6.33,212638,8904,685,398258,2350,13,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Fridays at 00:30 (JST),2023-04-07T00:00:00+00:00,2023-06-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/u7YOzGniO5g?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Millepensee,1,TMS Entertainment|Tokyo MX|BS11|Kadokawa|CTW,5,Crunchyroll,1,Action|Fantasy,2,Isekai,1,,0,"All his life, Yuuya Tenjou has been the subject of resentment and contempt from everyone around him, even from his parents. To make matters worse, his grandfather—the only person who ever showed him a...","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta was released on Blu-ray and DVD in two volumes from July 26, 2023, to September 27, 2023.",https://myanimelist.net/anime/52830/Isekai_de_Cheat_Skill_wo_Te_ni_Shita_Ore_wa_Genjitsu_Sekai_wo_mo_Musou_Suru__Level_Up_wa_Jinsei_wo_Kaeta
51958,Kono Subarashii Sekai ni Bakuen wo!,KonoSuba: An Explosion on This Wonderful World!,この素晴らしい世界に爆焔を！,,2023,spring,Spring 2023,7.52,171154,2076,693,395381,2133,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 01:00 (JST),2023-04-06T00:00:00+00:00,2023-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/IN5XdlB0x0U?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Drive,1,Half H.P Studio|Nippon Columbia|Atelier Musa|81 Produce|Sammy|Kadokawa,6,Crunchyroll,1,Comedy|Fantasy,2,,0,,0,"Megumin is a young and passionate wizard from the Crimson Demon Village, a remote community of mages with red eyes and a flair for the dramatic. She has devoted her life to mastering explosion magic, ...",,https://myanimelist.net/anime/51958/Kono_Subarashii_Sekai_ni_Bakuen_wo
50416,Skip to Loafer,Skip and Loafer,スキップとローファー,,2023,spring,Spring 2023,8.1,161973,595,806,347802,4069,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 23:00 (JST),2023-04-04T00:00:00+00:00,2023-06-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/szo6BsaiJ3Y?enablejsapi=1&wmode=opaque&autoplay=1,False,True,P.A. Works,1,Kodansha|Kansai TV|Crunchyroll|A-Sketch|DMM pictures|DMM Music|NetEase,7,,0,Drama,1,School,1,Seinen,1,"In order to pursue her dream of bringing positive changes to Japan, Mitsumi Iwakura leaves her countryside town to attend a prestigious high school in the hustle and bustle of Tokyo. As she has alread...","Skip to Loafer was released on Blu-ray in two volumes from July 26, 2023, to August 30, 2023.",https://myanimelist.net/anime/50416/Skip_to_Loafer
50307,Tonikaku Kawaii 2nd Season,Tonikawa: Over The Moon For You Season 2,トニカクカワイイ,,2023,spring,Spring 2023,7.64,109460,1625,947,298425,2530,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 01:05 (JST),2023-04-08T00:00:00+00:00,2023-06-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/cksQYKGvr6U?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Seven Arcs,1,Shogakukan-Shueisha Productions|Warner Bros. Japan|KlockWorx|Shogakukan|Crunchyroll,5,,0,Comedy|Romance,2,,0,Shounen,1,"In the wake of their first home burning down, Nasa and Tsukasa Yuzaki are seeking temporary shelter at the Arisugawas' bathhouse. Though they have only been married for a short time, their relationshi...",,https://myanimelist.net/anime/50307/Tonikaku_Kawaii_2nd_Season
53613,Dead Mount Death Play,Dead Mount Death Play,デッドマウント・デスプレイ,,2023,spring,Spring 2023,7.25,125667,3381,973,290370,1289,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Manga,Tuesdays at 00:00 (JST),2023-04-11T00:00:00+00:00,2023-06-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/IOkS_GU9BNc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Geek Toys,1,Square Enix|Movic|Half H.P Studio|F.M.F|King Records|Crunchyroll|Kadokawa Media House|Geek Pictures,8,,0,Action|Fantasy,2,Reincarnation|Urban Fantasy,2,Seinen,1,"A powerful necromancer known as the Corpse God dies during a legendary battle, only to be reborn as Polka Shinoyama, a young boy in modern-day Tokyo. In the process of trying to adapt to his new physi...",,https://myanimelist.net/anime/53613/Dead_Mount_Death_Play
50796,Kimi wa Houkago Insomnia,Insomniacs After School,君は放課後インソムニア,Kimisomu,2023,spring,Spring 2023,8.08,109810,618,1009,280054,2564,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 00:00 (JST),2023-04-11T00:00:00+00:00,2023-07-04T00:00:00+00:00,https://www.youtube-nocookie.com/embed/YcgFC0Mf-ME?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,TV Tokyo|Pony Canyon|Ultra Super Pictures|Shogakukan|MAGNET|CHOCOLATE,6,Sentai Filmworks,1,Romance,1,School,1,Seinen,1,"High schooler Ganta Nakami has trouble falling asleep most nights. As a result, he is irritable at school, always searching for an opportunity to find a secluded place to doze off. On the other hand, ...",,https://myanimelist.net/anime/50796/Kimi_wa_Houkago_Insomnia
51693,Kaminaki Sekai no Kamisama Katsudou,Kamikatsu: Working for God in a Godless World,神無き世界のカミサマ活動,Kamikatsu|What God Does in a World Without Gods,2023,spring,Spring 2023,6.67,104169,6751,1187,240030,801,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Manga,Thursdays at 01:30 (JST),2023-04-06T00:00:00+00:00,2023-07-06T00:00:00+00:00,https://www.youtube-nocookie.com/embed/MD_q7xYb-Xs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Palette,1,Lantis|DAX Production|Kansai TV|BS NTV|Kadokawa|MAGNET|Bandai Namco Music Live,7,Crunchyroll,1,Action|Comedy|Fantasy,3,Isekai|Parody,2,Seinen,1,"Under the belief that the omnipotent god Mitama will come to save him, Yukito Urabe participates in a ritual to become the new leader of his father's cult. But when the boy drowns during the ritual, h...",,https://myanimelist.net/anime/51693/Kaminaki_Sekai_no_Kamisama_Katsudou
